"","X","doe","infer","idx","level","common","excess","miss","sim","succ","proj"
"24072",10535,"2hot_0","once_success",2,"tstmt",4,0,2,0.666666666666667,"True","mug"
"24073",10536,"2hot_0","once_success",3,"wline",0,3,8,0,"True","mug"
"24074",10537,"2hot_0","once_success",3,"tline",6,1,2,0.666666666666667,"True","mug"
"24075",10538,"2hot_0","once_success",3,"tstmt",3,0,2,0.6,"True","mug"
"24076",10539,"2hot_0","once_success",4,"wline",14,9,9,0.4375,"True","mug"
"24077",10540,"2hot_0","once_success",4,"tline",20,1,3,0.833333333333333,"True","mug"
"24078",10541,"2hot_0","once_success",4,"tstmt",16,0,2,0.888888888888889,"True","mug"
"24079",10542,"2hot_0","once_success",5,"wline",25,13,13,0.490196078431372,"True","mug"
"24080",10543,"2hot_0","once_success",5,"tline",35,0,3,0.921052631578947,"True","mug"
"24081",10544,"2hot_0","once_success",5,"tstmt",30,0,1,0.967741935483871,"True","mug"
"24082",10545,"2hot_0","once_success",6,"wline",17,11,13,0.414634146341463,"True","mug"
"24083",10546,"2hot_0","once_success",6,"tline",26,2,4,0.8125,"True","mug"
"24084",10547,"2hot_0","once_success",6,"tstmt",23,3,3,0.793103448275862,"True","mug"
"24085",10548,"2hot_0","once_success",7,"wline",17,11,12,0.425,"True","mug"
"24086",10549,"2hot_0","once_success",7,"tline",26,4,3,0.787878787878788,"True","mug"
"24087",10550,"2hot_0","once_success",7,"tstmt",23,6,0,0.793103448275862,"True","mug"
"24088",10551,"2hot_0","once_success",8,"wline",14,9,9,0.4375,"True","mug"
"24089",10552,"2hot_0","once_success",8,"tline",20,1,3,0.833333333333333,"True","mug"
"24090",10553,"2hot_0","once_success",8,"tstmt",16,0,2,0.888888888888889,"True","mug"
"24091",10554,"2hot_0","once_success",9,"wline",14,9,9,0.4375,"True","mug"
"24092",10555,"2hot_0","once_success",9,"tline",20,0,3,0.869565217391304,"True","mug"
"24093",10556,"2hot_0","once_success",9,"tstmt",16,0,2,0.888888888888889,"True","mug"
"24094",10557,"2hot_0","once_success",10,"wline",17,11,20,0.354166666666667,"True","mug"
"24095",10558,"2hot_0","once_success",10,"tline",26,2,11,0.666666666666667,"True","mug"
"24096",10559,"2hot_0","once_success",10,"tstmt",26,0,4,0.866666666666667,"True","mug"
"24097",10560,"2hot_0","once_success",11,"wline",14,9,9,0.4375,"True","mug"
"24098",10561,"2hot_0","once_success",11,"tline",20,0,3,0.869565217391304,"True","mug"
"24099",10562,"2hot_0","once_success",11,"tstmt",16,0,2,0.888888888888889,"True","mug"
"24100",10563,"2hot_0","once_success",12,"wline",25,13,13,0.490196078431372,"True","mug"
"24101",10564,"2hot_0","once_success",12,"tline",35,0,3,0.921052631578947,"True","mug"
"24102",10565,"2hot_0","once_success",12,"tstmt",30,0,1,0.967741935483871,"True","mug"
"24103",10566,"2hot_0","once_success",13,"wline",14,9,9,0.4375,"True","mug"
"24104",10567,"2hot_0","once_success",13,"tline",20,0,3,0.869565217391304,"True","mug"
"24105",10568,"2hot_0","once_success",13,"tstmt",16,0,2,0.888888888888889,"True","mug"
"24106",10569,"2hot_0","logistic",1,"wline",4,3,22,0.137931034482759,"True","mug"
"24107",10570,"2hot_0","logistic",1,"tline",7,0,19,0.269230769230769,"True","mug"
"24108",10571,"2hot_0","logistic",1,"tstmt",4,0,20,0.166666666666667,"True","mug"
"24109",10572,"2hot_0","logistic",2,"wline",5,3,22,0.166666666666667,"True","mug"
"24110",10573,"2hot_0","logistic",2,"tline",7,0,20,0.259259259259259,"True","mug"
"24111",10574,"2hot_0","logistic",2,"tstmt",4,0,20,0.166666666666667,"True","mug"
"24112",10575,"2hot_0","logistic",3,"wline",2,1,23,0.0769230769230769,"True","mug"
"24113",10576,"2hot_0","logistic",3,"tline",6,1,19,0.230769230769231,"True","mug"
"24114",10577,"2hot_0","logistic",3,"tstmt",3,0,20,0.130434782608696,"True","mug"
"24115",10578,"2hot_0","logistic",4,"wline",15,8,17,0.375,"True","mug"
"24116",10579,"2hot_0","logistic",4,"tline",20,1,12,0.606060606060606,"True","mug"
"24117",10580,"2hot_0","logistic",4,"tstmt",16,0,12,0.571428571428571,"True","mug"
"24118",10581,"2hot_0","logistic",5,"wline",25,13,14,0.480769230769231,"True","mug"
"24119",10582,"2hot_0","logistic",5,"tline",35,0,4,0.897435897435897,"True","mug"
"24120",10583,"2hot_0","logistic",5,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24121",10584,"2hot_0","logistic",6,"wline",17,11,19,0.361702127659574,"True","mug"
"24122",10585,"2hot_0","logistic",6,"tline",26,2,10,0.684210526315789,"True","mug"
"24123",10586,"2hot_0","logistic",6,"tstmt",25,1,6,0.78125,"True","mug"
"24124",10587,"2hot_0","logistic",7,"wline",17,11,19,0.361702127659574,"True","mug"
"24125",10588,"2hot_0","logistic",7,"tline",27,3,9,0.692307692307692,"True","mug"
"24126",10589,"2hot_0","logistic",7,"tstmt",27,2,3,0.84375,"True","mug"
"24127",10590,"2hot_0","logistic",8,"wline",15,8,17,0.375,"True","mug"
"24128",10591,"2hot_0","logistic",8,"tline",20,1,12,0.606060606060606,"True","mug"
"24129",10592,"2hot_0","logistic",8,"tstmt",16,0,12,0.571428571428571,"True","mug"
"24130",10593,"2hot_0","logistic",9,"wline",15,8,17,0.375,"True","mug"
"24131",10594,"2hot_0","logistic",9,"tline",20,0,12,0.625,"True","mug"
"24132",10595,"2hot_0","logistic",9,"tstmt",16,0,12,0.571428571428571,"True","mug"
"24133",10596,"2hot_0","logistic",10,"wline",17,11,21,0.346938775510204,"True","mug"
"24134",10597,"2hot_0","logistic",10,"tline",26,2,12,0.65,"True","mug"
"24135",10598,"2hot_0","logistic",10,"tstmt",26,0,6,0.8125,"True","mug"
"24136",10599,"2hot_0","logistic",11,"wline",15,8,17,0.375,"True","mug"
"24137",10600,"2hot_0","logistic",11,"tline",20,0,12,0.625,"True","mug"
"24138",10601,"2hot_0","logistic",11,"tstmt",16,0,12,0.571428571428571,"True","mug"
"24139",10602,"2hot_0","logistic",12,"wline",25,13,14,0.480769230769231,"True","mug"
"24140",10603,"2hot_0","logistic",12,"tline",35,0,4,0.897435897435897,"True","mug"
"24141",10604,"2hot_0","logistic",12,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24142",10605,"2hot_0","logistic",13,"wline",15,8,17,0.375,"True","mug"
"24143",10606,"2hot_0","logistic",13,"tline",20,0,12,0.625,"True","mug"
"24144",10607,"2hot_0","logistic",13,"tstmt",16,0,12,0.571428571428571,"True","mug"
"24145",10608,"2hot_0","simple_bayes",1,"wline",4,3,24,0.129032258064516,"True","mug"
"24146",10609,"2hot_0","simple_bayes",1,"tline",7,0,21,0.25,"True","mug"
"24147",10610,"2hot_0","simple_bayes",1,"tstmt",4,0,16,0.2,"True","mug"
"24148",10611,"2hot_0","simple_bayes",2,"wline",5,3,24,0.15625,"True","mug"
"24149",10612,"2hot_0","simple_bayes",2,"tline",7,0,22,0.241379310344828,"True","mug"
"24150",10613,"2hot_0","simple_bayes",2,"tstmt",4,0,16,0.2,"True","mug"
"24151",10614,"2hot_0","simple_bayes",3,"wline",2,1,25,0.0714285714285714,"True","mug"
"24152",10615,"2hot_0","simple_bayes",3,"tline",6,1,21,0.214285714285714,"True","mug"
"24153",10616,"2hot_0","simple_bayes",3,"tstmt",3,0,17,0.15,"True","mug"
"24154",10617,"2hot_0","simple_bayes",4,"wline",14,9,13,0.388888888888889,"True","mug"
"24155",10618,"2hot_0","simple_bayes",4,"tline",20,1,7,0.714285714285714,"True","mug"
"24156",10619,"2hot_0","simple_bayes",4,"tstmt",16,0,9,0.64,"True","mug"
"24157",10620,"2hot_0","simple_bayes",5,"wline",25,13,14,0.480769230769231,"True","mug"
"24158",10621,"2hot_0","simple_bayes",5,"tline",35,0,4,0.897435897435897,"True","mug"
"24159",10622,"2hot_0","simple_bayes",5,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24160",10623,"2hot_0","simple_bayes",6,"wline",17,11,14,0.404761904761905,"True","mug"
"24161",10624,"2hot_0","simple_bayes",6,"tline",27,1,4,0.84375,"True","mug"
"24162",10625,"2hot_0","simple_bayes",6,"tstmt",25,1,3,0.862068965517241,"True","mug"
"24163",10626,"2hot_0","simple_bayes",7,"wline",17,11,14,0.404761904761905,"True","mug"
"24164",10627,"2hot_0","simple_bayes",7,"tline",28,2,3,0.848484848484849,"True","mug"
"24165",10628,"2hot_0","simple_bayes",7,"tstmt",27,2,0,0.931034482758621,"True","mug"
"24166",10629,"2hot_0","simple_bayes",8,"wline",14,9,13,0.388888888888889,"True","mug"
"24167",10630,"2hot_0","simple_bayes",8,"tline",20,1,7,0.714285714285714,"True","mug"
"24168",10631,"2hot_0","simple_bayes",8,"tstmt",16,0,9,0.64,"True","mug"
"24169",10632,"2hot_0","simple_bayes",9,"wline",14,9,13,0.388888888888889,"True","mug"
"24170",10633,"2hot_0","simple_bayes",9,"tline",20,0,7,0.740740740740741,"True","mug"
"24171",10634,"2hot_0","simple_bayes",9,"tstmt",16,0,9,0.64,"True","mug"
"24172",10635,"2hot_0","simple_bayes",10,"wline",17,11,21,0.346938775510204,"True","mug"
"24173",10636,"2hot_0","simple_bayes",10,"tline",26,2,12,0.65,"True","mug"
"24174",10637,"2hot_0","simple_bayes",10,"tstmt",26,0,6,0.8125,"True","mug"
"24175",10638,"2hot_0","simple_bayes",11,"wline",14,9,13,0.388888888888889,"True","mug"
"24176",10639,"2hot_0","simple_bayes",11,"tline",20,0,7,0.740740740740741,"True","mug"
"24177",10640,"2hot_0","simple_bayes",11,"tstmt",16,0,9,0.64,"True","mug"
"24178",10641,"2hot_0","simple_bayes",12,"wline",25,13,14,0.480769230769231,"True","mug"
"24179",10642,"2hot_0","simple_bayes",12,"tline",35,0,4,0.897435897435897,"True","mug"
"24180",10643,"2hot_0","simple_bayes",12,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24181",10644,"2hot_0","simple_bayes",13,"wline",14,9,13,0.388888888888889,"True","mug"
"24182",10645,"2hot_0","simple_bayes",13,"tline",20,0,7,0.740740740740741,"True","mug"
"24183",10646,"2hot_0","simple_bayes",13,"tstmt",16,0,9,0.64,"True","mug"
"24184",10647,"onehot_0","once_success",1,"wline",4,3,12,0.210526315789474,"True","mug"
"24185",10648,"onehot_0","once_success",1,"tline",7,0,9,0.4375,"True","mug"
"24186",10649,"onehot_0","once_success",1,"tstmt",4,0,14,0.222222222222222,"True","mug"
"24187",10650,"onehot_0","once_success",2,"wline",5,3,12,0.25,"True","mug"
"24188",10651,"onehot_0","once_success",2,"tline",7,0,10,0.411764705882353,"True","mug"
"24189",10652,"onehot_0","once_success",2,"tstmt",4,0,14,0.222222222222222,"True","mug"
"24190",10653,"onehot_0","once_success",3,"wline",0,3,15,0,"True","mug"
"24191",10654,"onehot_0","once_success",3,"tline",6,1,9,0.375,"True","mug"
"24192",10655,"onehot_0","once_success",3,"tstmt",3,0,14,0.176470588235294,"True","mug"
"24193",10656,"onehot_0","once_success",4,"wline",14,9,13,0.388888888888889,"True","mug"
"24194",10657,"onehot_0","once_success",4,"tline",20,1,7,0.714285714285714,"True","mug"
"24195",10658,"onehot_0","once_success",4,"tstmt",16,0,9,0.64,"True","mug"
"24196",10659,"onehot_0","once_success",5,"wline",25,13,14,0.480769230769231,"True","mug"
"24197",10660,"onehot_0","once_success",5,"tline",35,0,4,0.897435897435897,"True","mug"
"24198",10661,"onehot_0","once_success",5,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24199",10662,"onehot_0","once_success",6,"wline",17,11,14,0.404761904761905,"True","mug"
"24200",10663,"onehot_0","once_success",6,"tline",27,1,4,0.84375,"True","mug"
"24201",10664,"onehot_0","once_success",6,"tstmt",25,1,3,0.862068965517241,"True","mug"
"24202",10665,"onehot_0","once_success",7,"wline",17,11,14,0.404761904761905,"True","mug"
"24203",10666,"onehot_0","once_success",7,"tline",28,2,3,0.848484848484849,"True","mug"
"24204",10667,"onehot_0","once_success",7,"tstmt",27,2,0,0.931034482758621,"True","mug"
"24205",10668,"onehot_0","once_success",8,"wline",14,9,13,0.388888888888889,"True","mug"
"24206",10669,"onehot_0","once_success",8,"tline",20,1,7,0.714285714285714,"True","mug"
"24207",10670,"onehot_0","once_success",8,"tstmt",16,0,9,0.64,"True","mug"
"24208",10671,"onehot_0","once_success",9,"wline",14,9,13,0.388888888888889,"True","mug"
"24209",10672,"onehot_0","once_success",9,"tline",20,0,7,0.740740740740741,"True","mug"
"24210",10673,"onehot_0","once_success",9,"tstmt",16,0,9,0.64,"True","mug"
"24211",10674,"onehot_0","once_success",10,"wline",17,11,21,0.346938775510204,"True","mug"
"24212",10675,"onehot_0","once_success",10,"tline",26,2,12,0.65,"True","mug"
"24213",10676,"onehot_0","once_success",10,"tstmt",26,0,6,0.8125,"True","mug"
"24214",10677,"onehot_0","once_success",11,"wline",14,9,13,0.388888888888889,"True","mug"
"24215",10678,"onehot_0","once_success",11,"tline",20,0,7,0.740740740740741,"True","mug"
"24216",10679,"onehot_0","once_success",11,"tstmt",16,0,9,0.64,"True","mug"
"24217",10680,"onehot_0","once_success",12,"wline",25,13,14,0.480769230769231,"True","mug"
"24218",10681,"onehot_0","once_success",12,"tline",35,0,4,0.897435897435897,"True","mug"
"24219",10682,"onehot_0","once_success",12,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24220",10683,"onehot_0","once_success",13,"wline",14,9,13,0.388888888888889,"True","mug"
"24221",10684,"onehot_0","once_success",13,"tline",20,0,7,0.740740740740741,"True","mug"
"24222",10685,"onehot_0","once_success",13,"tstmt",16,0,9,0.64,"True","mug"
"24223",10686,"onehot_0","logistic",1,"wline",4,3,27,0.117647058823529,"True","mug"
"24224",10687,"onehot_0","logistic",1,"tline",7,0,24,0.225806451612903,"True","mug"
"24225",10688,"onehot_0","logistic",1,"tstmt",4,0,28,0.125,"True","mug"
"24226",10689,"onehot_0","logistic",2,"wline",3,5,28,0.0833333333333333,"True","mug"
"24227",10690,"onehot_0","logistic",2,"tline",7,0,24,0.225806451612903,"True","mug"
"24228",10691,"onehot_0","logistic",2,"tstmt",4,0,28,0.125,"True","mug"
"24229",10692,"onehot_0","logistic",3,"wline",2,1,29,0.0625,"True","mug"
"24230",10693,"onehot_0","logistic",3,"tline",6,1,25,0.1875,"True","mug"
"24231",10694,"onehot_0","logistic",3,"tstmt",3,0,29,0.09375,"True","mug"
"24232",10695,"onehot_0","logistic",4,"wline",16,7,17,0.4,"True","mug"
"24233",10696,"onehot_0","logistic",4,"tline",17,4,16,0.459459459459459,"True","mug"
"24234",10697,"onehot_0","logistic",4,"tstmt",16,0,17,0.484848484848485,"True","mug"
"24235",10698,"onehot_0","logistic",5,"wline",25,13,14,0.480769230769231,"True","mug"
"24236",10699,"onehot_0","logistic",5,"tline",35,0,4,0.897435897435897,"True","mug"
"24237",10700,"onehot_0","logistic",5,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24238",10701,"onehot_0","logistic",6,"wline",18,10,18,0.391304347826087,"True","mug"
"24239",10702,"onehot_0","logistic",6,"tline",22,6,14,0.523809523809524,"True","mug"
"24240",10703,"onehot_0","logistic",6,"tstmt",25,1,7,0.757575757575758,"True","mug"
"24241",10704,"onehot_0","logistic",7,"wline",17,11,18,0.369565217391304,"True","mug"
"24242",10705,"onehot_0","logistic",7,"tline",23,7,12,0.547619047619048,"True","mug"
"24243",10706,"onehot_0","logistic",7,"tstmt",28,1,6,0.8,"True","mug"
"24244",10707,"onehot_0","logistic",8,"wline",16,7,17,0.4,"True","mug"
"24245",10708,"onehot_0","logistic",8,"tline",17,4,16,0.459459459459459,"True","mug"
"24246",10709,"onehot_0","logistic",8,"tstmt",16,0,17,0.484848484848485,"True","mug"
"24247",10710,"onehot_0","logistic",9,"wline",16,7,17,0.4,"True","mug"
"24248",10711,"onehot_0","logistic",9,"tline",17,3,16,0.472222222222222,"True","mug"
"24249",10712,"onehot_0","logistic",9,"tstmt",16,0,17,0.484848484848485,"True","mug"
"24250",10713,"onehot_0","logistic",10,"wline",17,11,21,0.346938775510204,"True","mug"
"24251",10714,"onehot_0","logistic",10,"tline",26,2,12,0.65,"True","mug"
"24252",10715,"onehot_0","logistic",10,"tstmt",26,0,6,0.8125,"True","mug"
"24253",10716,"onehot_0","logistic",11,"wline",16,7,17,0.4,"True","mug"
"24254",10717,"onehot_0","logistic",11,"tline",17,3,16,0.472222222222222,"True","mug"
"24255",10718,"onehot_0","logistic",11,"tstmt",16,0,17,0.484848484848485,"True","mug"
"24256",10719,"onehot_0","logistic",12,"wline",25,13,14,0.480769230769231,"True","mug"
"24257",10720,"onehot_0","logistic",12,"tline",35,0,4,0.897435897435897,"True","mug"
"24258",10721,"onehot_0","logistic",12,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24259",10722,"onehot_0","logistic",13,"wline",16,7,17,0.4,"True","mug"
"24260",10723,"onehot_0","logistic",13,"tline",17,3,16,0.472222222222222,"True","mug"
"24261",10724,"onehot_0","logistic",13,"tstmt",16,0,17,0.484848484848485,"True","mug"
"24262",10725,"onehot_0","simple_bayes",1,"wline",4,3,12,0.210526315789474,"True","mug"
"24263",10726,"onehot_0","simple_bayes",1,"tline",7,0,9,0.4375,"True","mug"
"24264",10727,"onehot_0","simple_bayes",1,"tstmt",4,0,14,0.222222222222222,"True","mug"
"24265",10728,"onehot_0","simple_bayes",2,"wline",5,3,12,0.25,"True","mug"
"24266",10729,"onehot_0","simple_bayes",2,"tline",7,0,10,0.411764705882353,"True","mug"
"24267",10730,"onehot_0","simple_bayes",2,"tstmt",4,0,14,0.222222222222222,"True","mug"
"24268",10731,"onehot_0","simple_bayes",3,"wline",0,3,15,0,"True","mug"
"24269",10732,"onehot_0","simple_bayes",3,"tline",6,1,9,0.375,"True","mug"
"24270",10733,"onehot_0","simple_bayes",3,"tstmt",3,0,14,0.176470588235294,"True","mug"
"24271",10734,"onehot_0","simple_bayes",4,"wline",14,9,15,0.368421052631579,"True","mug"
"24272",10735,"onehot_0","simple_bayes",4,"tline",20,1,9,0.666666666666667,"True","mug"
"24273",10736,"onehot_0","simple_bayes",4,"tstmt",16,0,10,0.615384615384615,"True","mug"
"24274",10737,"onehot_0","simple_bayes",5,"wline",25,13,14,0.480769230769231,"True","mug"
"24275",10738,"onehot_0","simple_bayes",5,"tline",35,0,4,0.897435897435897,"True","mug"
"24276",10739,"onehot_0","simple_bayes",5,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24277",10740,"onehot_0","simple_bayes",6,"wline",17,11,14,0.404761904761905,"True","mug"
"24278",10741,"onehot_0","simple_bayes",6,"tline",27,1,4,0.84375,"True","mug"
"24279",10742,"onehot_0","simple_bayes",6,"tstmt",25,1,3,0.862068965517241,"True","mug"
"24280",10743,"onehot_0","simple_bayes",7,"wline",16,12,15,0.372093023255814,"True","mug"
"24281",10744,"onehot_0","simple_bayes",7,"tline",29,1,2,0.90625,"True","mug"
"24282",10745,"onehot_0","simple_bayes",7,"tstmt",28,1,0,0.96551724137931,"True","mug"
"24283",10746,"onehot_0","simple_bayes",8,"wline",14,9,15,0.368421052631579,"True","mug"
"24284",10747,"onehot_0","simple_bayes",8,"tline",20,1,9,0.666666666666667,"True","mug"
"24285",10748,"onehot_0","simple_bayes",8,"tstmt",16,0,10,0.615384615384615,"True","mug"
"24286",10749,"onehot_0","simple_bayes",9,"wline",14,9,15,0.368421052631579,"True","mug"
"24287",10750,"onehot_0","simple_bayes",9,"tline",20,0,9,0.689655172413793,"True","mug"
"24288",10751,"onehot_0","simple_bayes",9,"tstmt",16,0,10,0.615384615384615,"True","mug"
"24289",10752,"onehot_0","simple_bayes",10,"wline",17,11,21,0.346938775510204,"True","mug"
"24290",10753,"onehot_0","simple_bayes",10,"tline",26,2,12,0.65,"True","mug"
"24291",10754,"onehot_0","simple_bayes",10,"tstmt",26,0,6,0.8125,"True","mug"
"24292",10755,"onehot_0","simple_bayes",11,"wline",14,9,15,0.368421052631579,"True","mug"
"24293",10756,"onehot_0","simple_bayes",11,"tline",20,0,9,0.689655172413793,"True","mug"
"24294",10757,"onehot_0","simple_bayes",11,"tstmt",16,0,10,0.615384615384615,"True","mug"
"24295",10758,"onehot_0","simple_bayes",12,"wline",25,13,14,0.480769230769231,"True","mug"
"24296",10759,"onehot_0","simple_bayes",12,"tline",35,0,4,0.897435897435897,"True","mug"
"24297",10760,"onehot_0","simple_bayes",12,"tstmt",30,0,3,0.909090909090909,"True","mug"
"24298",10761,"onehot_0","simple_bayes",13,"wline",14,9,15,0.368421052631579,"True","mug"
"24299",10762,"onehot_0","simple_bayes",13,"tline",20,0,9,0.689655172413793,"True","mug"
"24300",10763,"onehot_0","simple_bayes",13,"tstmt",16,0,10,0.615384615384615,"True","mug"
"38305",13770,"2hot_0","once_success",1,"wline",0,3,7,0,"True","wc"
"38306",13771,"2hot_0","once_success",1,"tline",4,1,3,0.5,"True","wc"
"38307",13772,"2hot_0","once_success",1,"tstmt",3,0,3,0.5,"True","wc"
"38308",13773,"2hot_0","once_success",2,"wline",0,3,7,0,"True","wc"
"38309",13774,"2hot_0","once_success",2,"tline",4,1,3,0.5,"True","wc"
"38310",13775,"2hot_0","once_success",2,"tstmt",3,0,3,0.5,"True","wc"
"38311",13776,"2hot_0","once_success",3,"wline",0,3,7,0,"False","wc"
"38312",13777,"2hot_0","once_success",3,"tline",4,1,3,0.5,"False","wc"
"38313",13778,"2hot_0","once_success",3,"tstmt",3,0,3,0.5,"False","wc"
"38314",13779,"2hot_0","once_success",4,"wline",5,4,5,0.357142857142857,"True","wc"
"38315",13780,"2hot_0","once_success",4,"tline",6,2,4,0.5,"True","wc"
"38316",13781,"2hot_0","once_success",4,"tstmt",5,0,3,0.625,"True","wc"
"38317",13782,"2hot_0","once_success",5,"wline",7,5,4,0.4375,"True","wc"
"38318",13783,"2hot_0","once_success",5,"tline",8,1,3,0.666666666666667,"True","wc"
"38319",13784,"2hot_0","once_success",5,"tstmt",7,1,2,0.7,"True","wc"
